province;red;green;blue;
8114;176;60;57;
8115;8;63;185;
8116;50;66;58;
8117;92;69;186;
8118;134;72;59;
8119;176;75;187;
8120;8;78;60;
8121;50;81;188;
8122;92;84;61;
8123;134;87;189;
8124;176;90;62;
8125;8;93;190;
8126;50;96;63;
8127;92;99;191;
8128;134;102;64;
8129;176;105;192;
8130;8;108;65;
8131;50;111;193;
8132;92;114;66;
8133;134;117;194;
8134;176;120;67;
8135;8;123;195;
8136;50;126;68;
8137;92;129;196;
8138;134;132;69;
8139;176;135;197;
8140;8;138;70;
8141;50;141;198;
8142;92;144;71;
8143;134;147;199;
8144;176;150;72;
8145;8;153;200;
8146;50;156;73;
8147;92;159;201;
8148;134;162;74;
8149;176;165;202;
8150;8;168;75;
8151;50;171;203;
8152;92;174;76;
8153;134;177;204;
8154;176;180;77;
8155;8;183;205;
8156;50;186;78;
8157;92;189;206;
8158;134;192;79;
8159;176;195;207;
8160;8;198;80;
8161;50;201;208;
8162;92;204;81;
8163;134;207;209;
8164;176;210;82;
8165;8;0;210;
8166;50;3;83;
8167;92;6;211;
8168;134;9;84;
8169;176;12;212;
8170;8;15;85;
8171;50;18;213;
8172;92;21;86;
8173;134;24;214;
8174;176;27;87;
8175;8;30;215;
8176;50;33;88;
8177;92;36;216;
8178;134;39;89;
8179;176;42;217;
8180;8;45;90;
8181;50;48;218;
8182;92;51;91;
8183;134;54;219;
8184;176;57;92;
8185;8;60;220;
8186;50;63;93;
8187;92;66;221;
8188;134;69;94;
8189;176;72;222;
8190;8;75;95;
8191;50;78;223;
8192;92;81;96;
8193;134;84;224;
8194;176;87;97;
8195;8;90;225;
8196;50;93;98;
8197;92;96;226;
8198;134;99;99;
8199;176;102;227;
8200;8;105;0;
8201;50;108;128;
8202;92;111;1;
8203;134;114;129;
8204;176;117;2;
8205;8;120;130;
8206;50;123;3;
8207;92;126;131;
8208;134;129;4;
8209;176;132;132;
8210;8;135;5;
8211;50;138;133;
8212;92;141;6;
8213;134;144;134;
8214;176;147;7;
8215;8;150;135;
8216;50;153;8;
8217;92;156;136;
8218;134;159;9;
8219;176;162;137;
8220;8;165;10;
8221;50;168;138;
8222;92;171;11;
8223;134;174;139;
8224;176;177;12;
8225;8;180;140;
8226;50;183;13;
8227;92;186;141;
8228;134;189;14;
8229;176;192;142;
8230;8;195;15;
8231;50;198;143;
8232;92;201;16;
8233;134;204;144;
8234;176;207;17;
8235;8;210;145;
8236;50;0;18;
8237;92;3;146;
8238;134;6;19;
8239;176;9;147;
8240;8;12;20;
8241;50;15;148;
8242;92;18;21;
8243;134;21;149;
8244;176;24;22;
8245;8;27;150;
8246;50;30;23;
8247;92;33;151;
8248;134;36;24;
8249;176;39;152;
8250;8;42;25;
8251;50;45;153;
8252;92;48;26;
8253;134;51;154;
8254;176;54;27;
8255;8;57;155;
8256;50;60;28;
8257;92;63;156;
8258;134;66;29;
8259;176;69;157;
8260;8;72;30;
8261;50;75;158;
8262;92;78;31;
8263;134;81;159;
8264;176;84;32;
8265;8;87;160;
8266;50;90;33;
8267;92;93;161;
8268;134;96;34;
8269;176;99;162;
8270;8;102;35;
8271;50;105;163;
8272;92;108;36;
8273;134;111;164;
8274;176;114;37;
8275;8;117;165;
8276;50;120;38;
8277;92;123;166;
8278;134;126;39;
8279;176;129;167;
8280;8;132;40;
8281;50;135;168;
8282;92;138;41;
8283;134;141;169;
8284;176;144;42;
8285;8;147;170;
8286;50;150;43;
8287;92;153;171;
8288;134;156;44;
8289;176;159;172;
8290;8;162;45;
8291;50;165;173;
8292;92;168;46;
8293;134;171;174;
8294;176;174;47;
8295;8;177;175;
8296;50;180;48;
8297;92;183;176;
8298;134;186;49;
8299;176;189;177;
8300;8;192;50;
8301;50;195;178;
8302;92;198;51;
8303;134;201;179;
8304;176;204;52;
8305;8;207;180;
8306;50;210;53;
8307;92;0;181;
8308;134;3;54;
8309;176;6;182;
8310;8;9;55;
8311;50;12;183;
8312;92;15;56;
8313;134;18;184;
8314;176;21;57;
8315;8;24;185;
8316;50;27;58;
8317;92;30;186;
8318;134;33;59;
8319;176;36;187;
8320;8;39;60;
8321;50;42;188;
8322;92;45;61;
8323;134;48;189;
8324;176;51;62;
8325;8;54;190;
8326;50;57;63;
8327;92;60;191;
8328;134;63;64;
8329;176;66;192;
8330;8;69;65;
8331;50;72;193;
8332;92;75;66;
8333;134;78;194;
8334;176;81;67;
8335;8;84;195;
8336;50;87;68;
8337;92;90;196;
8338;134;93;69;
8339;176;96;197;
8340;8;99;70;
8341;50;102;198;
8342;92;105;71;
8343;134;108;199;
8344;176;111;72;
8345;8;114;200;
8346;50;117;73;
8347;92;120;201;
8348;134;123;74;
8349;176;126;202;
8350;8;129;75;
8351;50;132;203;
8352;92;135;76;
8353;134;138;204;
8354;176;141;77;
8355;8;144;205;
8356;50;147;78;
8357;92;150;206;
8358;134;153;79;
8359;176;156;207;
8360;8;159;80;
8361;50;162;208;
8362;92;165;81;
8363;134;168;209;
8364;176;171;82;
8365;8;174;210;
8366;50;177;83;
8367;92;180;211;
8368;134;183;84;
8369;176;186;212;
8370;8;189;85;
8371;50;192;213;
8372;92;195;86;
8373;134;198;214;
8374;176;201;87;
8375;8;204;215;
8376;50;207;88;
8377;92;210;216;
8378;134;0;89;
8379;176;3;217;
8380;8;6;90;
8381;50;9;218;
8382;92;12;91;
8383;134;15;219;
8384;176;18;92;
8385;8;21;220;
8386;50;24;93;
8387;92;27;221;
8388;134;30;94;
8389;176;33;222;
8390;8;36;95;
8391;50;39;223;
8392;92;42;96;
8393;134;45;224;
8394;176;48;97;
8395;8;51;225;
8396;50;54;98;
8397;92;57;226;
8398;134;60;99;
8399;176;63;227;
8400;8;66;0;
8401;50;69;128;
8402;92;72;1;
8403;134;75;129;
8404;176;78;2;
8405;8;81;130;
8406;50;84;3;
8407;92;87;131;
8408;134;90;4;
8409;176;93;132;
8410;8;96;5;
8411;50;99;133;
8412;92;102;6;
8413;134;105;134;
8414;176;108;7;
8415;8;111;135;
8416;50;114;8;
8417;92;117;136;
8418;134;120;9;
8419;176;123;137;
8420;8;126;10;
8421;50;129;138;
8422;92;132;11;
8423;134;135;139;
8424;176;138;12;
8425;8;141;140;
8426;50;144;13;
8427;92;147;141;
8428;134;150;14;
8429;176;153;142;
8430;8;156;15;
8431;50;159;143;
8432;92;162;16;
8433;134;165;144;
8434;176;168;17;
8435;8;171;145;
8436;50;174;18;
8437;92;177;146;
8438;134;180;19;
8439;176;183;147;
8440;8;186;20;
8441;50;189;148;
8442;92;192;21;
8443;134;195;149;
8444;176;198;22;
8445;8;201;150;
8446;50;204;23;
8447;92;207;151;
8448;134;210;24;
8449;176;0;152;
8450;8;3;25;
8451;50;6;153;
8452;92;9;26;
8453;134;12;154;
8454;176;15;27;
8455;8;18;155;
8456;50;21;28;
8457;92;24;156;
8458;134;27;29;
8459;176;30;157;
8460;8;33;30;
8461;50;36;158;
8462;92;39;31;
8463;134;42;159;
8464;176;45;32;
8465;8;48;160;
8466;50;51;33;
8467;92;54;161;
8468;134;57;34;
8469;176;60;162;
8470;8;63;35;
8471;50;66;163;
8472;92;69;36;
8473;134;72;164;
8474;176;75;37;
8475;8;78;165;
8476;50;81;38;
8477;92;84;166;
8478;134;87;39;
8479;176;90;167;
8480;8;93;40;
8481;50;96;168;
8482;92;99;41;
8483;134;102;169;
8484;176;105;42;
8485;8;108;170;
8486;50;111;43;
8487;92;114;171;
8488;134;117;44;
8489;176;120;172;
8490;8;123;45;
8491;50;126;173;
8492;92;129;46;
8493;134;132;174;
8494;176;135;47;
8495;8;138;175;
8496;50;141;48;
8497;92;144;176;
8498;134;147;49;
8499;176;150;177;
8500;8;153;50;
8501;50;156;178;
8502;92;159;51;
8503;134;162;179;
8504;176;165;52;
8505;8;168;180;
8506;50;171;53;
8507;92;174;181;
8508;134;177;54;
8509;176;180;182;
8510;8;183;55;
8511;50;186;183;
8512;92;189;56;
8513;134;192;184;
8514;176;195;57;
8515;8;198;185;
8516;50;201;58;
8517;92;204;186;
8518;134;207;59;
8519;176;210;187;
8520;8;0;60;
8521;50;3;188;
8522;92;6;61;
8523;134;9;189;
8524;176;12;62;
8525;8;15;190;
8526;50;18;63;
8527;92;21;191;
8528;134;24;64;
8529;176;27;192;
8530;8;30;65;
8531;50;33;193;
8532;92;36;66;
8533;134;39;194;
8534;176;42;67;
8535;8;45;195;
8536;50;48;68;
8537;92;51;196;
8538;134;54;69;
8539;176;57;197;
8540;8;60;70;
8541;50;63;198;
8542;92;66;71;
8543;134;69;199;
8544;176;72;72;
8545;8;75;200;
8546;50;78;73;
8547;92;81;201;
8548;134;84;74;
8549;176;87;202;
8550;8;90;75;
8551;50;93;203;
8552;92;96;76;
8553;134;99;204;
8554;176;102;77;
8555;8;105;205;
8556;50;108;78;
8557;92;111;206;
8558;134;114;79;
8559;176;117;207;
8560;8;120;80;
8561;50;123;208;
8562;92;126;81;
8563;134;129;209;
8564;176;132;82;
8565;8;135;210;
8566;50;138;83;
8567;92;141;211;
8568;134;144;84;
8569;176;147;212;
8570;8;150;85;
8571;50;153;213;
8572;92;156;86;
8573;134;159;214;
8574;176;162;87;
8575;8;165;215;
8576;50;168;88;
8577;92;171;216;
8578;134;174;89;
8579;176;177;217;
8580;8;180;90;
8581;50;183;218;
8582;92;186;91;
8583;134;189;219;
8584;176;192;92;
8585;8;195;220;
8586;50;198;93;
8587;92;201;221;
8588;134;204;94;
8589;176;207;222;
8590;8;210;95;
8591;50;0;223;
8592;92;3;96;
8593;134;6;224;
8594;176;9;97;
8595;8;12;225;
8596;50;15;98;
8597;92;18;226;
8598;134;21;99;
8599;176;24;227;
8600;8;27;0;
8601;50;30;128;
8602;92;33;1;
8603;134;36;129;
8604;176;39;2;
8605;8;42;130;
8606;50;45;3;
8607;92;48;131;
8608;134;51;4;
8609;176;54;132;
8610;8;57;5;
8611;50;60;133;
8612;92;63;6;
8613;134;66;134;
8614;176;69;7;
8615;8;72;135;
8616;50;75;8;
8617;92;78;136;
8618;134;81;9;
8619;176;84;137;
8620;8;87;10;
8621;50;90;138;
8622;92;93;11;
8623;134;96;139;
8624;176;99;12;
8625;8;102;140;
8626;50;105;13;
8627;92;108;141;
8628;134;111;14;
8629;176;114;142;
8630;8;117;15;
8631;50;120;143;
8632;92;123;16;
8633;134;126;144;
8634;176;129;17;
8635;8;132;145;
8636;50;135;18;
8637;92;138;146;
8638;134;141;19;
8639;176;144;147;
8640;8;147;20;
8641;50;150;148;
8642;92;153;21;
8643;134;156;149;
8644;176;159;22;
8645;8;162;150;
8646;50;165;23;
8647;92;168;151;
8648;134;171;24;
8649;176;174;152;
8650;8;177;25;
8651;50;180;153;
8652;92;183;26;
8653;134;186;154;
8654;176;189;27;
8655;8;192;155;
8656;50;195;28;
8657;92;198;156;
8658;134;201;29;
8659;176;204;157;
8660;8;207;30;
8661;50;210;158;
8662;92;0;31;
8663;134;3;159;
8664;176;6;32;
8665;8;9;160;
8666;50;12;33;
8667;92;15;161;
8668;134;18;34;
8669;176;21;162;
8670;8;24;35;
8671;50;27;163;
8672;92;30;36;
8673;134;33;164;
8674;176;36;37;
8675;8;39;165;
8676;50;42;38;
8677;92;45;166;
8678;134;48;39;
8679;176;51;167;
8680;8;54;40;
8681;50;57;168;
8682;92;60;41;
8683;134;63;169;
8684;176;66;42;
8685;8;69;170;
8686;50;72;43;
8687;92;75;171;
8688;134;78;44;
8689;176;81;172;
8690;8;84;45;
8691;50;87;173;
8692;92;90;46;
8693;134;93;174;
8694;176;96;47;
8695;8;99;175;
8696;50;102;48;
8697;92;105;176;
8698;134;108;49;
8699;176;111;177;
8700;8;114;50;
8701;50;117;178;
8702;92;120;51;
8703;134;123;179;
8704;176;126;52;
8705;8;129;180;
8706;50;132;53;
8707;92;135;181;
8708;134;138;54;
8709;176;141;182;
8710;8;144;55;
8711;50;147;183;
8712;92;150;56;
8713;134;153;184;
8714;176;156;57;
8715;8;159;185;
8716;50;162;58;
8717;92;165;186;
8718;134;168;59;
8719;176;171;187;
8720;8;174;60;
8721;50;177;188;
8722;92;180;61;
8723;134;183;189;
8724;176;186;62;
8725;8;189;190;
8726;50;192;63;
8727;92;195;191;
8728;134;198;64;
8729;176;201;192;
8730;8;204;65;
8731;50;207;193;
8732;92;210;66;
8733;134;0;194;
8734;176;3;67;
8735;8;6;195;
8736;50;9;68;
8737;92;12;196;
8738;134;15;69;
8739;176;18;197;
8740;8;21;70;
8741;50;24;198;
8742;92;27;71;
8743;134;30;199;
8744;176;33;72;
8745;8;36;200;
8746;50;39;73;
8747;92;42;201;
8748;134;45;74;
8749;176;48;202;
8750;8;51;75;
8751;50;54;203;
8752;92;57;76;
8753;134;60;204;
8754;176;63;77;
8755;8;66;205;
8756;50;69;78;
8757;92;72;206;
8758;134;75;79;
8759;176;78;207;
8760;8;81;80;
8761;50;84;208;
8762;92;87;81;
8763;134;90;209;
8764;176;93;82;
8765;8;96;210;
8766;50;99;83;
8767;92;102;211;
8768;134;105;84;
8769;176;108;212;
8770;8;111;85;
8771;50;114;213;
8772;92;117;86;
8773;134;120;214;
8774;176;123;87;
8775;8;126;215;
8776;50;129;88;
8777;92;132;216;
8778;134;135;89;
8779;176;138;217;
8780;8;141;90;
8781;50;144;218;
8782;92;147;91;
8783;134;150;219;
8784;176;153;92;
8785;8;156;220;
8786;50;159;93;
8787;92;162;221;
8788;134;165;94;
8789;176;168;222;
8790;8;171;95;
8791;50;174;223;
8792;92;177;96;
8793;134;180;224;
8794;176;183;97;
8795;8;186;225;
8796;50;189;98;
8797;92;192;226;
8798;134;195;99;
8799;176;198;227;
8800;8;201;0;
8801;50;204;128;
8802;92;207;1;
8803;134;210;129;
8804;176;0;2;
8805;8;3;130;
8806;50;6;3;
8807;92;9;131;
8808;134;12;4;
8809;176;15;132;
8810;8;18;5;
8811;50;21;133;
8812;92;24;6;
8813;134;27;134;
8814;176;30;7;
8815;8;33;135;
8816;50;36;8;
8817;92;39;136;
8818;134;42;9;
8819;176;45;137;
8820;8;48;10;
8821;50;51;138;
8822;92;54;11;
8823;134;57;139;
8824;176;60;12;
8825;8;63;140;
8826;50;66;13;
8827;92;69;141;
8828;134;72;14;
8829;176;75;142;
8830;8;78;15;
8831;50;81;143;
8832;92;84;16;
8833;134;87;144;
8834;176;90;17;
8835;8;93;145;
8836;50;96;18;
8837;92;99;146;
8838;134;102;19;
8839;176;105;147;
8840;8;108;20;
8841;50;111;148;
8842;92;114;21;
8843;134;117;149;
8844;176;120;22;
8845;8;123;150;
8846;50;126;23;
8847;92;129;151;
8848;134;132;24;
8849;176;135;152;
8850;8;138;25;
8851;50;141;153;
8852;92;144;26;
8853;134;147;154;
8854;176;150;27;
8855;8;153;155;
8856;50;156;28;
8857;92;159;156;
8858;134;162;29;
8859;176;165;157;
8860;8;168;30;
8861;50;171;158;
8862;92;174;31;
8863;134;177;159;
8864;176;180;32;
8865;8;183;160;
8866;50;186;33;
8867;92;189;161;
8868;134;192;34;
8869;176;195;162;
8870;8;198;35;
8871;50;201;163;
8872;92;204;36;
8873;134;207;164;
8874;176;210;37;
8875;8;0;165;
8876;50;3;38;
8877;92;6;166;
8878;134;9;39;
8879;176;12;167;
8880;8;15;40;
8881;50;18;168;
8882;92;21;41;
8883;134;24;169;
8884;176;27;42;
8885;8;30;170;
8886;50;33;43;
8887;92;36;171;
8888;134;39;44;
8889;176;42;172;
8890;8;45;45;
8891;50;48;173;
8892;92;51;46;
8893;134;54;174;
8894;176;57;47;
8895;8;60;175;
8896;50;63;48;
8897;92;66;176;
8898;134;69;49;
8899;176;72;177;
8900;8;75;50;
8901;50;78;178;
8902;92;81;51;
8903;134;84;179;
8904;176;87;52;
8905;8;90;180;
8906;50;93;53;
8907;92;96;181;
8908;134;99;54;
8909;176;102;182;
8910;8;105;55;
8911;50;108;183;
8912;92;111;56;
8913;134;114;184;
8914;176;117;57;
8915;8;120;185;
8916;50;123;58;
8917;92;126;186;
8918;134;129;59;
8919;176;132;187;
8920;8;135;60;
8921;50;138;188;
8922;92;141;61;
8923;134;144;189;
8924;176;147;62;
8925;8;150;190;
8926;50;153;63;
8927;92;156;191;
8928;134;159;64;
8929;176;162;192;
8930;8;165;65;
8931;50;168;193;
8932;92;171;66;
8933;134;174;194;
8934;176;177;67;
8935;8;180;195;
8936;50;183;68;
8937;92;186;196;
8938;134;189;69;
8939;176;192;197;
8940;8;195;70;
8941;50;198;198;
8942;92;201;71;
8943;134;204;199;
8944;176;207;72;
8945;8;210;200;
8946;50;0;73;
8947;92;3;201;
8948;134;6;74;
8949;176;9;202;
8950;8;12;75;
8951;50;15;203;
8952;92;18;76;
8953;134;21;204;
8954;176;24;77;
8955;8;27;205;
8956;50;30;78;
8957;92;33;206;
8958;134;36;79;
8959;176;39;207;
8960;8;42;80;
8961;50;45;208;
8962;92;48;81;
8963;134;51;209;
8964;176;54;82;
8965;8;57;210;
8966;50;60;83;
8967;92;63;211;
8968;134;66;84;
8969;176;69;212;
8970;8;72;85;
8971;50;75;213;
8972;92;78;86;
8973;134;81;214;
8974;176;84;87;
8975;8;87;215;
8976;50;90;88;
8977;92;93;216;
8978;134;96;89;
8979;176;99;217;
8980;8;102;90;
8981;50;105;218;
8982;92;108;91;
8983;134;111;219;
8984;176;114;92;
8985;8;117;220;
8986;50;120;93;
8987;92;123;221;
8988;134;126;94;
8989;176;129;222;
8990;8;132;95;
8991;50;135;223;
8992;92;138;96;
8993;134;141;224;
8994;176;144;97;
8995;8;147;225;
8996;50;150;98;
8997;92;153;226;
8998;134;156;99;
8999;176;159;227;
9000;9;162;0;
9001;51;165;128;
9002;93;168;1;
9003;135;171;129;
9004;177;174;2;
9005;9;177;130;
9006;51;180;3;
9007;93;183;131;
9008;135;186;4;
9009;177;189;132;
9010;9;192;5;
9011;51;195;133;
9012;93;198;6;
9013;135;201;134;
9014;177;204;7;
9015;9;207;135;
9016;51;210;8;
9017;93;0;136;
9018;135;3;9;
9019;177;6;137;
9020;9;9;10;
9021;51;12;138;
9022;93;15;11;
9023;135;18;139;
9024;177;21;12;
9025;9;24;140;
9026;51;27;13;
9027;93;30;141;
9028;135;33;14;
9029;177;36;142;
9030;9;39;15;
9031;51;42;143;
9032;93;45;16;
9033;135;48;144;
9034;177;51;17;
9035;9;54;145;
9036;51;57;18;
9037;93;60;146;
9038;135;63;19;
9039;177;66;147;
9040;9;69;20;
9041;51;72;148;
9042;93;75;21;
9043;135;78;149;
9044;177;81;22;
9045;9;84;150;
9046;51;87;23;
9047;93;90;151;
9048;135;93;24;
9049;177;96;152;
9050;9;99;25;
9051;51;102;153;
9052;93;105;26;
9053;135;108;154;
9054;177;111;27;
9055;9;114;155;
9056;51;117;28;
9057;93;120;156;
9058;135;123;29;
9059;177;126;157;
9060;9;129;30;
9061;51;132;158;
9062;93;135;31;
9063;135;138;159;
9064;177;141;32;
9065;9;144;160;
9066;51;147;33;
9067;93;150;161;
9068;135;153;34;
9069;177;156;162;
9070;9;159;35;
9071;51;162;163;
9072;93;165;36;
9073;135;168;164;
9074;177;171;37;
9075;9;174;165;
9076;51;177;38;
9077;93;180;166;
9078;135;183;39;
9079;177;186;167;
9080;9;189;40;
9081;51;192;168;
9082;93;195;41;
9083;135;198;169;
9084;177;201;42;
9085;9;204;170;
9086;51;207;43;
9087;93;210;171;
9088;135;0;44;
9089;177;3;172;
9090;9;6;45;
9091;51;9;173;
9092;93;12;46;
9093;135;15;174;
9094;177;18;47;
9095;9;21;175;
9096;51;24;48;
9097;93;27;176;
9098;135;30;49;
9099;177;33;177;
9100;9;36;50;
9101;51;39;178;
9102;93;42;51;
9103;135;45;179;
9104;177;48;52;
9105;9;51;180;
9106;51;54;53;
9107;93;57;181;
9108;135;60;54;
9109;177;63;182;
9110;9;66;55;
9111;51;69;183;
9112;93;72;56;
9113;135;75;184;
9114;177;78;57;
9115;9;81;185;
9116;51;84;58;
9117;93;87;186;
9118;135;90;59;
9119;177;93;187;
9120;9;96;60;
9121;51;99;188;
9122;93;102;61;
9123;135;105;189;
9124;177;108;62;
9125;9;111;190;
9126;51;114;63;
9127;93;117;191;
9128;135;120;64;
9129;177;123;192;
9130;9;126;65;
9131;51;129;193;
9132;93;132;66;
9133;135;135;194;
9134;177;138;67;
9135;9;141;195;
9136;51;144;68;
9137;93;147;196;
9138;135;150;69;
9139;177;153;197;
9140;9;156;70;
9141;51;159;198;
9142;93;162;71;
9143;135;165;199;
9144;177;168;72;
9145;9;171;200;
9146;51;174;73;
9147;93;177;201;
9148;135;180;74;
9149;177;183;202;
9150;9;186;75;
9151;51;189;203;
9152;93;192;76;
9153;135;195;204;
9154;177;198;77;
9155;9;201;205;
9156;51;204;78;
9157;93;207;206;
9158;135;210;79;
9159;177;0;207;
9160;9;3;80;
9161;51;6;208;
9162;93;9;81;
9163;135;12;209;
9164;177;15;82;
9165;9;18;210;
9166;51;21;83;
9167;93;24;211;
9168;135;27;84;
9169;177;30;212;
9170;9;33;85;
9171;51;36;213;
9172;93;39;86;
9173;135;42;214;
9174;177;45;87;
9175;9;48;215;
9176;51;51;88;
9177;93;54;216;
9178;135;57;89;
9179;177;60;217;
9180;9;63;90;
9181;51;66;218;
9182;93;69;91;
9183;135;72;219;
9184;177;75;92;
9185;9;78;220;
9186;51;81;93;
9187;93;84;221;
9188;135;87;94;
9189;177;90;222;
9190;9;93;95;
9191;51;96;223;
9192;93;99;96;
9193;135;102;224;
9194;177;105;97;
9195;9;108;225;
9196;51;111;98;
9197;93;114;226;
9198;135;117;99;
9199;177;120;227;
9200;9;123;0;
9201;51;126;128;
9202;93;129;1;
9203;135;132;129;
9204;177;135;2;
9205;9;138;130;
9206;51;141;3;
9207;93;144;131;
9208;135;147;4;
9209;177;150;132;
9210;9;153;5;
9211;51;156;133;
9212;93;159;6;
9213;135;162;134;
9214;177;165;7;
9215;9;168;135;
9216;51;171;8;
9217;93;174;136;
9218;135;177;9;
9219;177;180;137;
9220;9;183;10;
9221;51;186;138;
9222;93;189;11;
9223;135;192;139;
9224;177;195;12;
9225;9;198;140;
9226;51;201;13;
9227;93;204;141;
9228;135;207;14;
9229;177;210;142;
9230;9;0;15;
9231;51;3;143;
9232;93;6;16;
9233;135;9;144;
9234;177;12;17;
9235;9;15;145;
9236;51;18;18;
9237;93;21;146;
9238;135;24;19;
9239;177;27;147;
9240;9;30;20;
9241;51;33;148;
9242;93;36;21;
9243;135;39;149;
9244;177;42;22;
9245;9;45;150;
9246;51;48;23;
9247;93;51;151;
9248;135;54;24;
9249;177;57;152;
9250;9;60;25;
9251;51;63;153;
9252;93;66;26;
9253;135;69;154;
9254;177;72;27;
9255;9;75;155;
9256;51;78;28;
9257;93;81;156;
9258;135;84;29;
9259;177;87;157;
9260;9;90;30;
9261;51;93;158;
9262;93;96;31;
9263;135;99;159;
9264;177;102;32;
9265;9;105;160;
9266;51;108;33;
9267;93;111;161;
9268;135;114;34;
9269;177;117;162;
9270;9;120;35;
9271;51;123;163;
9272;93;126;36;
9273;135;129;164;
9274;177;132;37;
9275;9;135;165;
9276;51;138;38;
9277;93;141;166;
9278;135;144;39;
9279;177;147;167;
9280;9;150;40;
9281;51;153;168;
9282;93;156;41;
9283;135;159;169;
9284;177;162;42;
9285;9;165;170;
9286;51;168;43;
9287;93;171;171;
9288;135;174;44;
9289;177;177;172;
9290;9;180;45;
9291;51;183;173;
9292;93;186;46;
9293;135;189;174;
9294;177;192;47;
9295;9;195;175;
9296;51;198;48;
9297;93;201;176;
9298;135;204;49;
9299;177;207;177;
9300;9;210;50;
9301;51;0;178;
9302;93;3;51;
9303;135;6;179;
9304;177;9;52;
9305;9;12;180;
9306;51;15;53;
9307;93;18;181;
9308;135;21;54;
9309;177;24;182;
9310;9;27;55;
9311;51;30;183;
9312;93;33;56;
9313;135;36;184;
9314;177;39;57;
9315;9;42;185;
9316;51;45;58;
9317;93;48;186;
9318;135;51;59;
9319;177;54;187;
9320;9;57;60;
9321;51;60;188;
9322;93;63;61;
9323;135;66;189;
9324;177;69;62;
9325;9;72;190;
9326;51;75;63;
9327;93;78;191;
9328;135;81;64;
9329;177;84;192;
9330;9;87;65;
9331;51;90;193;
9332;93;93;66;
9333;135;96;194;
9334;177;99;67;
9335;9;102;195;
9336;51;105;68;
9337;93;108;196;
9338;135;111;69;
9339;177;114;197;
9340;9;117;70;
9341;51;120;198;
9342;93;123;71;
9343;135;126;199;
9344;177;129;72;
9345;9;132;200;
9346;51;135;73;
9347;93;138;201;
9348;135;141;74;
9349;177;144;202;
9350;9;147;75;
9351;51;150;203;
9352;93;153;76;
9353;135;156;204;
9354;177;159;77;
9355;9;162;205;
9356;51;165;78;
9357;93;168;206;
9358;135;171;79;
9359;177;174;207;
9360;9;177;80;
9361;51;180;208;
9362;93;183;81;
9363;135;186;209;
9364;177;189;82;
9365;9;192;210;
9366;51;195;83;
9367;93;198;211;
9368;135;201;84;
9369;177;204;212;
9370;9;207;85;
9371;51;210;213;
9372;93;0;86;
9373;135;3;214;
9374;177;6;87;
9375;9;9;215;
9376;51;12;88;
9377;93;15;216;
9378;135;18;89;
9379;177;21;217;
9380;9;24;90;
9381;51;27;218;
9382;93;30;91;
9383;135;33;219;
9384;177;36;92;
9385;9;39;220;
9386;51;42;93;
9387;93;45;221;
9388;135;48;94;
9389;177;51;222;
9390;9;54;95;
9391;51;57;223;
9392;93;60;96;
9393;135;63;224;
9394;177;66;97;
9395;9;69;225;
9396;51;72;98;
9397;93;75;226;
9398;135;78;99;
9399;177;81;227;
9400;9;84;0;
9401;51;87;128;
9402;93;90;1;
9403;135;93;129;
9404;177;96;2;
9405;9;99;130;
9406;51;102;3;
9407;93;105;131;
9408;135;108;4;
9409;177;111;132;
9410;9;114;5;
9411;51;117;133;
9412;93;120;6;
9413;135;123;134;
9414;177;126;7;
9415;9;129;135;
9416;51;132;8;
9417;93;135;136;
9418;135;138;9;
9419;177;141;137;
9420;9;144;10;
9421;51;147;138;
9422;93;150;11;
9423;135;153;139;
9424;177;156;12;
9425;9;159;140;
9426;51;162;13;
9427;93;165;141;
9428;135;168;14;
9429;177;171;142;
9430;9;174;15;
9431;51;177;143;
9432;93;180;16;
9433;135;183;144;
9434;177;186;17;
9435;9;189;145;
9436;51;192;18;
9437;93;195;146;
9438;135;198;19;
9439;177;201;147;
9440;9;204;20;
9441;51;207;148;
9442;93;210;21;
9443;135;0;149;
9444;177;3;22;
9445;9;6;150;
9446;51;9;23;
9447;93;12;151;
9448;135;15;24;
9449;177;18;152;
9450;9;21;25;
9451;51;24;153;
9452;93;27;26;
9453;135;30;154;
9454;177;33;27;
9455;9;36;155;
9456;51;39;28;
9457;93;42;156;
9458;135;45;29;
9459;177;48;157;
9460;9;51;30;
9461;51;54;158;
9462;93;57;31;
9463;135;60;159;
9464;177;63;32;
9465;9;66;160;
9466;51;69;33;
9467;93;72;161;
9468;135;75;34;
9469;177;78;162;
9470;9;81;35;
9471;51;84;163;
9472;93;87;36;
9473;135;90;164;
9474;177;93;37;
9475;9;96;165;
9476;51;99;38;
9477;93;102;166;
9478;135;105;39;
9479;177;108;167;
9480;9;111;40;
9481;51;114;168;
9482;93;117;41;
9483;135;120;169;
9484;177;123;42;
9485;9;126;170;
9486;51;129;43;
9487;93;132;171;
9488;135;135;44;
9489;177;138;172;
9490;9;141;45;
9491;51;144;173;
9492;93;147;46;
9493;135;150;174;
9494;177;153;47;
9495;9;156;175;
9496;51;159;48;
9497;93;162;176;
9498;135;165;49;
9499;177;168;177;
9500;9;171;50;
9501;51;174;178;
9502;93;177;51;
9503;135;180;179;
9504;177;183;52;
9505;9;186;180;
9506;51;189;53;
